id,lastname,firstname,state,chamber,icpsr,bioname
04329,PERRY,ELI,NY,House,7355,"PERRY, Eli"
04301,MAYNARD,HORACE,TN,House,6112,"MAYNARD, Horace"
04317,NIBLACK,WILLIAM,IN,House,6910,"NIBLACK, William Ellis"
06093,HOLMAN,WILLIAM,IN,House,4529,"HOLMAN, William Steele"
05264,DAWES,HENRY,MA,House,2423,"DAWES, Henry Laurens"
04310,MERRIAM,CLINTON,NY,House,6426,"MERRIAM, Clinton Levi"
04285,KELLOGG,STEPHEN,CT,House,5145,"KELLOGG, Stephen Wright"
04345,SCOFIELD,GLENNI,PA,House,8291,"SCOFIELD, Glenni William"
04800,GARFIELD,JAMES,OH,House,3473,"GARFIELD, James Abram"
04476,MCCRARY,GEORGE,IA,House,6191,"McCRARY, George Washington"
04215,ARCHER,STEVENSON,MD,House,224,"ARCHER, Stevenson"
04258,ELDREDGE,CHARLES,WI,House,2892,"ELDREDGE, Charles Augustus"
04325,PARSONS,RICHARD,OH,House,7221,"PARSONS, Richard Chappel"
04283,HYNES,WILLIAM,AR,House,4790,"HYNES, William Joseph"
04483,MOREY,FRANK,LA,House,6670,"MOREY, Frank"
04253,DE WITT,DAVID,NY,House,2546,"DE WITT, David Miller"
05052,POLAND,LUKE,VT,House,7504,"POLAND, Luke Potter"
05367,BECK,JAMES,KY,House,560,"BECK, James Burnie"
06669,FRYE,WILLIAM,ME,House,3385,"FRYE, William Pierce"
04232,CESSNA,JOHN,PA,House,1612,"CESSNA, John"
05485,RANDALL,SAMUEL,PA,House,7715,"RANDALL, Samuel Jackson"
04250,CURTIS,CARLTON,PA,House,2268,"CURTIS, Carlton Brandaga"
04609,HEREFORD,FRANK,WV,House,4352,"HEREFORD, Frank"
04287,LAMISON,CHARLES,OH,House,5424,"LAMISON, Charles Nelson"
04356,SMALL,WILLIAM,NH,House,8589,"SMALL, William Bradbury"
05024,KASSON,JOHN,IA,House,5100,"KASSON, John Adam"
04299,MARSHALL,SAMUEL,IL,House,6006,"MARSHALL, Samuel Scott"
05027,LAMAR,LUCIUS,MS,House,5416,"LAMAR, Lucius Quintus Cincinnatus"
04745,KILLINGER,JOHN,PA,House,5243,"KILLINGER, John Weinland"
05189,NEGLEY,JAMES,PA,House,6857,"NEGLEY, James Scott"
04505,SCHUMAKER,JOHN,NY,House,8276,"SCHUMAKER, John Godfrey"
04353,SHOEMAKER,LAZARUS,PA,House,8482,"SHOEMAKER, Lazarus Denison"
04449,HAYS,CHARLES,AL,House,4241,"HAYS, Charles"
04454,HURLBUT,STEPHEN,IL,House,4773,"HURLBUT, Stephen Augustus"
04321,ORR,JACKSON,IA,House,7086,"ORR, Jackson"
05710,BUNDY,HEZEKIAH,OH,House,1237,"BUNDY, Hezekiah Sanford"
04641,RAINEY,JOSEPH,SC,House,7693,"RAINEY, Joseph Hayne"
04487,OBRIEN,WILLIAM,MD,House,7005,"O'BRIEN, William James"
04405,BASS,LYMAN,NY,House,502,"BASS, Lyman Kidder"
04292,LEACH,JAMES,NC,House,5536,"LEACH, James Madison"
04612,HUNTER,MORTON,IN,House,4756,"HUNTER, Morton Craig"
05212,STORM,JOHN,PA,House,8996,"STORM, John Brutzman"
04261,FIELD,MOSES,MI,House,3132,"FIELD, Moses Whelock"
04351,SHELDON,LIONEL,LA,House,8432,"SHELDON, Lionel Allen"
05550,BLOUNT,JAMES,GA,House,804,"BLOUNT, James Henderson"
04264,FREEMAN,JAMES,GA,House,3355,"FREEMAN, James Crawford"
05186,MORRISON,WILLIAM,IL,House,6725,"MORRISON, William Ralls"
04575,CRITTENDEN,THOMAS,MO,House,2182,"CRITTENDEN, Thomas Theodore"
04430,CROUNSE,LORENZO,NE,House,2202,"CROUNSE, Lorenzo"
04822,CONGER,OMAR,MI,House,1981,"CONGER, Omar Dwight"
04901,ORTH,GODLOVE,IN,House,7089,"ORTH, Godlove Stein"
04393,WOODFORD,STEWART,NY,House,10343,"WOODFORD, Stewart Lyndon"
04511,STARKWEATHER,HENRY,CT,House,8854,"STARKWEATHER, Henry Howard"
04564,BURCHARD,HORATIO,IL,House,1246,"BURCHARD, Horatio Chapin"
04306,MCKEE,GEORGE,MS,House,6288,"McKEE, George Colin"
04247,CROSSLAND,EDWARD,KY,House,2200,"CROSSLAND, Edward"
04530,WALLS,JOSIAH,FL,House,9778,"WALLS, Josiah Thomas"
04414,BUFFINTON,JAMES,MA,House,1220,"BUFFINTON, James"
04286,KENDALL,CHARLES,NV,House,5164,"KENDALL, Charles West"
05685,MILLS,ROGER,TX,House,6531,"MILLS, Roger Quarles"
04879,LYNCH,JOHN,MS,House,5855,"LYNCH, John Roy"
04635,PHILLIPS,WILLIAM,KS,House,7420,"PHILLIPS, William Addison"
04265,GOOCH,DANIEL,MA,House,3663,"GOOCH, Daniel Wheelwright"
04246,CROOKE,PHILIP,NY,House,2194,"CROOKE, Philip Schuyler"
04245,CROCKER,ALVAH,MA,House,2185,"CROCKER, Alvah"
04240,COBURN,JOHN,IN,House,1876,"COBURN, John"
04583,DURHAM,MILTON,KY,House,2792,"DURHAM, Milton Jameson"
05321,PHELPS,WILLIAM,NJ,House,7407,"PHELPS, William Walter"
04757,MONROE,JAMES,OH,House,6596,"MONROE, James"
04967,BUCKNER,AYLETT,MO,House,1212,"BUCKNER, Aylett Hawes"
05412,DUNNELL,MARK,MN,House,2778,"DUNNELL, Mark Hill"
04218,AVERILL,JOHN,MN,House,298,"AVERILL, John Thomas"
04257,DUELL,RODOLPHUS,NY,House,2742,"DUELL, Rodolphus Holland"
04309,MELLISH,DAVID,NY,House,6411,"MELLISH, David Batcheller"
04241,COMINGO,ABRAM,MO,House,1963,"COMINGO, Abram"
04377,TREMAIN,LYMAN,NY,House,9465,"TREMAIN, Lyman"
04349,SHANKS,JOHN,IN,House,8398,"SHANKS, John Peter Cleaver"
04709,CLYMER,HIESTER,PA,House,1860,"CLYMER, Hiester"
04378,TYNER,JAMES,IN,House,9544,"TYNER, James Noble"
04730,FORT,GREENBURY,IL,House,3290,"FORT, Greenbury Lafayette"
04331,RANSIER,ALONZO,SC,House,7735,"RANSIER, Alonzo Jacob"
04524,WALDRON,HENRY,MI,House,9731,"WALDRON, Henry"
04255,DONNAN,WILLIAM,IA,House,2655,"DONNAN, William G."
04903,PAGE,HORACE,CA,House,7155,"PAGE, Horace Francis"
04316,NESMITH,JAMES,OR,House,6880,"NESMITH, James Willis"
04348,SENER,JAMES,VA,House,8361,"SENER, James Beverley"
06301,CREAMER,THOMAS,NY,House,2169,"CREAMER, Thomas James"
04535,WHEELER,WILLIAM,NY,House,9995,"WHEELER, William Almon"
04626,LUTTRELL,JOHN,CA,House,5844,"LUTTRELL, John King"
04372,SYPHER,JACOB,LA,House,9143,"SYPHER, Jacob Hale"
04284,JEWETT,HUGH,OH,House,4932,"JEWETT, Hugh Judge"
04382,WHITE,ALEXANDER,AL,House,10007,"WHITE, Alexander"
04584,EAMES,BENJAMIN,RI,House,2811,"EAMES, Benjamin Tucker"
04244,COTTON,AYLETT,IA,House,2086,"COTTON, Aylett Rains"
04646,ROBBINS,WILLIAM,NC,House,7945,"ROBBINS, William McKendree"
05133,EDEN,JOHN,IL,House,2843,"EDEN, John Rice"
04336,RICE,JOHN,IL,House,7856,"RICE, John Blake"
04355,SLOSS,JOSEPH,AL,House,8586,"SLOSS, Joseph Humphrey"
04296,LOWE,DAVID,KS,House,5808,"LOWE, David Perley"
04328,PENDLETON,JAMES,RI,House,7320,"PENDLETON, James Monroe"
04536,WHITEHOUSE,JOHN,NY,House,10056,"WHITEHOUSE, John Osborne"
06527,BURROWS,JULIUS,MI,House,1310,"BURROWS, Julius Caesar"
05205,SESSIONS,WALTER,NY,House,8368,"SESSIONS, Walter Loomis"
05330,SAWYER,PHILETUS,WI,House,8239,"SAWYER, Philetus"
04514,STOWELL,WILLIAM,VA,House,9006,"STOWELL, William Henry Harrison"
04219,BARBER,JOEL,WI,House,415,"BARBER, Joel Allen"
04327,PELHAM,CHARLES,AL,House,7310,"PELHAM, Charles"
04282,HYDE,IRA,MO,House,4786,"HYDE, Ira Barnes"
04807,ATKINS,JOHN,TN,House,282,"ATKINS, John DeWitt Clinton"
04228,BROMBERG,FREDERICK,AL,House,1063,"BROMBERG, Frederick George"
04322,PACKARD,JASPER,IN,House,7144,"PACKARD, Jasper"
04297,LOWNDES,LLOYD,MD,House,5813,"LOWNDES, Lloyd, Jr."
04333,RAWLS,MORGAN,GA,House,7746,"RAWLS, Morgan"
04498,PURMAN,WILLIAM,FL,House,7654,"PURMAN, William James"
04350,SHEATS,CHARLES,AL,House,8425,"SHEATS, Charles Christopher"
04217,ARTHUR,WILLIAM,KY,House,256,"ARTHUR, William Evans"
04279,HOUGHTON,SHERMAN,CA,House,4603,"HOUGHTON, Sherman Otis"
04512,STEELE,WILLIAM,WY,NA,NA,NA
04700,BRIGHT,JOHN,TN,House,1039,"BRIGHT, John Morgan"
04295,LOUGHRIDGE,WILLIAM,IA,House,5787,"LOUGHRIDGE, William"
04423,CASON,THOMAS,IN,House,1581,"CASON, Thomas Jefferson"
04384,WHITELEY,RICHARD,GA,House,10058,"WHITELEY, Richard Henry"
04249,CRUTCHFIELD,WILLIAM,TN,House,2228,"CRUTCHFIELD, William"
04503,RUSK,JEREMIAH,WI,House,8120,"RUSK, Jeremiah McLain"
05088,VANCE,ROBERT,NC,House,9599,"VANCE, Robert Brank"
04859,HUBBELL,JAY,MI,House,4678,"HUBBELL, Jay Abel"
04567,CAIN,RICHARD,SC,House,1396,"CAIN, Richard Harvey"
04598,GIDDINGS,DE,TX,House,3566,"GIDDINGS, De Witt Clinton"
04389,WILLIE,ASA,TX,House,10197,"WILLIE, Asa Hoxie"
05152,HAILEY,JOHN,ID,NA,NA,NA
05034,MAGINNIS,MARTIN,MT,NA,NA,NA
04233,CHIPMAN,NORTON,DC,NA,NA,NA
04661,SWANN,THOMAS,MD,House,9104,"SWANN, Thomas"
05525,WHITTHORNE,WASHINGTON,TN,House,10076,"WHITTHORNE, Washington Curran"
04270,HARRISON,HORACE,TN,House,4131,"HARRISON, Horace Harrison"
04823,COOK,PHILIP,GA,House,2022,"COOK, Philip"
04334,RAY,WILLIAM,IL,House,7752,"RAY, William Henry"
04220,BARRERE,GRANVILLE,IL,House,461,"BARRERE, Granville"
05003,HANCOCK,JOHN,TX,House,4028,"HANCOCK, John"
05213,STRAIT,HORACE,MN,House,9009,"STRAIT, Horace Burton"
05820,ONEILL,CHARLES,PA,House,7076,"O'NEILL, Charles"
04216,ARMSTRONG,MOSES,DK,NA,NA,NA
04368,STANARD,EDWIN,MO,House,8830,"STANARD, Edwin Obed"
04392,WOLFE,SIMEON,IN,House,10310,"WOLFE, Simeon Kalfius"
04526,WALLACE,ALEXANDER,SC,House,9760,"WALLACE, Alexander Stuart"
04482,MILLIKEN,CHARLES,KY,House,6522,"MILLIKEN, Charles William"
04278,HOOPER,SAMUEL,MA,House,4559,"HOOPER, Samuel"
04547,CHAFFEE,JEROME,CO,NA,NA,NA
06200,DANFORD,LORENZO,OH,House,2320,"DANFORD, Lorenzo"
04376,TODD,LEMUEL,PA,House,9405,"TODD, Lemuel"
04224,BIERY,JAMES,PA,House,701,"BIERY, James Soloman"
05973,MCCORMICK,RICHARD,AZ,House,6183,"McCORMICK, Richard Cunningham"
04332,RAPIER,JAMES,AL,House,7739,"RAPIER, James Thomas"
04474,MACDOUGALL,CLINTON,NY,House,5875,"MacDOUGALL, Clinton Dugald"
04214,ALBRIGHT,CHARLES,PA,House,65,"ALBRIGHT, Charles"
04357,SMART,JAMES,NY,House,8592,"SMART, James Stevenson"
04828,DARRALL,CHESTER,LA,House,2346,"DARRALL, Chester Bidwell"
04546,BLAINE,JAMES,ME,House,760,"BLAINE, James Gillespie"
04223,BERRY,JOHN,OH,House,675,"BERRY, John"
04271,HAVENS,HARRISON,MO,House,4202,"HAVENS, Harrison Eugene"
04793,WELLS,ERASTUS,MO,House,9942,"WELLS, Erastus"
04307,MCLEAN,WILLIAM,TX,House,6341,"McLEAN, William Pinkney"
04669,WADDELL,ALFRED,NC,House,9695,"WADDELL, Alfred Moore"
04266,GUNCKEL,LEWIS,OH,House,3876,"GUNCKEL, Lewis B."
04277,HODGES,ASA,AR,House,4477,"HODGES, Asa"
04275,HERNDON,WILLIAM,TX,House,4359,"HERNDON, William Smith"
04555,BANNING,HENRY,OH,House,410,"BANNING, Henry Blackstone"
05684,HUNTON,EPPA,VA,House,4770,"HUNTON, Eppa"
04237,CLEMENTS,ISAAC,IL,House,1832,"CLEMENTS, Isaac"
04663,THORNBURGH,JACOB,TN,House,9357,"THORNBURGH, Jacob Montgomery"
04291,LAWSON,JOHN,NY,House,5521,"LAWSON, John Daniel"
04621,KNAPP,ROBERT,IL,House,5333,"KNAPP, Robert McCarty"
04308,MCNULTA,JOHN,IL,House,6371,"McNULTA, John"
04288,LAMPORT,WILLIAM,NY,House,5427,"LAMPORT, William Henry"
05269,FARWELL,CHARLES,IL,House,3075,"FARWELL, Charles Benjamin"
04491,PIERCE,HENRY,MA,House,7437,"PIERCE, Henry Lillie"
04305,MCJUNKIN,EBENEZER,PA,House,6282,"McJUNKIN, Ebenezer"
04452,HOSKINS,GEORGE,NY,House,4591,"HOSKINS, George Gilbert"
04607,HATCHER,ROBERT,MO,House,4189,"HATCHER, Robert Anthony"
04403,ASHE,THOMAS,NC,House,261,"ASHE, Thomas Samuel"
07751,SHERWOOD,ISAAC,OH,House,8463,"SHERWOOD, Isaac R."
04304,MCFADDEN,OBADIAH,WA,NA,NA,NA
05051,PIKE,AUSTIN,NH,House,7447,"PIKE, Austin Franklin"
04544,WOODWORTH,LAURIN,OH,House,10365,"WOODWORTH, Laurin Dewey"
04319,NUNN,DAVID,TN,House,6987,"NUNN, David Alexander"
06666,ELKINS,STEPHEN,NM,NA,NA,NA
04541,WILSHIRE,WILLIAM,AR,House,10209,"WILSHIRE, William Wallace"
04354,SLOAN,ANDREW,GA,House,8577,"SLOAN, Andrew"
04369,STANDIFORD,ELISHA,KY,House,8833,"STANDIFORD, Elisha David"
04318,NILES,JASON,MS,House,6930,"NILES, Jason"
04502,ROSS,SOBIESKI,PA,House,8076,"ROSS, Sobieski"
04608,HENDEE,GEORGE,VT,House,4302,"HENDEE, George Whitman"
04337,RICHMOND,HIRAM,PA,House,7886,"RICHMOND, Hiram Lawton"
04294,LOFLAND,JAMES,DE,House,5741,"LOFLAND, James Rush"
04267,HAGANS,JOHN,WV,House,3900,"HAGANS, John Marshall"
04433,DOBBINS,SAMUEL,NJ,House,2630,"DOBBINS, Samuel Atkinson"
04371,STRAWBRIDGE,JAMES,PA,House,9021,"STRAWBRIDGE, James Dale"
04335,READ,WILLIAM,KY,House,7765,"READ, William Brown"
04352,SHERIDAN,GEORGE,LA,House,8450,"SHERIDAN, George Augustus"
04213,ALBERT,WILLIAM,MD,House,63,"ALBERT, William Julian"
04704,CHITTENDEN,SIMEON,NY,House,1709,"CHITTENDEN, Simeon Baldwin"
04262,FINCK,WILLIAM,OH,House,3142,"FINCK, William Edward"
04222,BEGOLE,JOSIAH,MI,House,584,"BEGOLE, Josiah Williams"
04344,SCHELL,RICHARD,NY,House,8255,"SCHELL, Richard"
04425,CAULFIELD,BERNARD,IL,House,1603,"CAULFIELD, Bernard Gregory"
06219,HARMER,ALFRED,PA,House,4080,"HARMER, Alfred Crout"
04447,HATHORN,HENRY,NY,House,4192,"HATHORN, Henry Harrison"
04243,CORWIN,FRANKLIN,IL,House,2076,"CORWIN, Franklin"
04817,CANNON,GEORGE,UT,House,29766,"CANNON, Christopher B."
04444,HAMILTON,ROBERT,NJ,House,3997,"HAMILTON, Robert"
04236,CLAYTON,CHARLES,CA,House,1820,"CLAYTON, Charles"
04497,PRATT,HENRY,IA,House,7591,"PRATT, Henry Otis"
04419,CALDWELL,JOHN,AL,House,1409,"CALDWELL, John Henry"
04366,SPRAGUE,WILLIAM,OH,House,8807,"SPRAGUE, William Peter"
04280,HOWE,ALBERT,MS,House,4637,"HOWE, Albert Richards"
04293,LEWIS,BARBOUR,TN,House,5630,"LEWIS, Barbour"
04566,BUTLER,BENJAMIN,MA,House,1335,"BUTLER, Benjamin Franklin"
04330,PLATT,JAMES,VA,House,7480,"PLATT, James Henry, Jr."
04269,HALE,ROBERT,NY,House,3925,"HALE, Robert Safford"
04272,HAWLEY,JOHN,IL,House,4219,"HAWLEY, John Baldwin"
04238,COBB,CLINTON,NC,House,1864,"COBB, Clinton Levering"
04324,PARKER,ISAAC,MO,House,7193,"PARKER, Isaac Charles"
04386,WILLARD,CHARLES,VT,House,10123,"WILLARD, Charles Wesley"
06220,HAWLEY,JOSEPH,CT,House,4220,"HAWLEY, Joseph Roswell"
05159,HARRIS,HENRY,GA,House,4101,"HARRIS, Henry Richard"
04343,SAYLER,HENRY,IN,House,8245,"SAYLER, Henry Benton"
07544,CANNON,JOSEPH,IL,House,1483,"CANNON, Joseph Gurney"
04885,MCDILL,JAMES,IA,House,6215,"McDILL, James Wilson"
04347,SCUDDER,ISAAC,NJ,House,8323,"SCUDDER, Isaac Williamson"
04394,YOUNG,JOHN,KY,House,10447,"YOUNG, John Duncan"
04653,SAYLER,MILTON,OH,House,8246,"SAYLER, Milton"
04942,WILLIAMS,CHARLES,WI,House,10137,"WILLIAMS, Charles Grandison"
04323,PARKER,HOSEA,NH,House,7191,"PARKER, Hosea Washington"
04538,WILLARD,GEORGE,MI,House,10124,"WILLARD, George"
04239,COBB,STEPHEN,KS,House,1871,"COBB, Stephen Alonzo"
05236,WILSON,EPHRAIM,MD,House,10217,"WILSON, Ephraim King"
05095,WILSON,JAMES,IA,House,10232,"WILSON, James"
04340,ROBINSON,JAMES,IL,House,7976,"ROBINSON, James Carroll"
04375,THOMAS,CHRISTOPHER,VA,House,9289,"THOMAS, Christopher Yancy"
04381,WARD,MARCUS,NJ,House,9818,"WARD, Marcus Lawrence"
04362,SMITH,WILLIAM,NC,House,8699,"SMITH, William Alexander"
04274,HAZELTON,JOHN,NJ,House,4258,"HAZELTON, John Wright"
04358,SMITH,GEORGE,LA,House,8622,"SMITH, George Luke"
04303,MCDILL,ALEXANDER,WI,House,6214,"McDILL, Alexander Stuart"
04469,LAWRENCE,WILLIAM,OH,House,5518,"LAWRENCE, William"
05363,BANKS,NATHANIEL,MA,House,409,"BANKS, Nathaniel Prentice"
04632,OLIVER,SAMUEL,IA,House,7063,"OLIVER, Samuel Addison"
05448,MAISH,LEVI,PA,House,5931,"MAISH, Levi"
04508,SHEAKLEY,JAMES,PA,House,8424,"SHEAKLEY, James"
05423,GIBSON,RANDALL,LA,House,3565,"GIBSON, Randall Lee"
05325,REAGAN,JOHN,TX,House,7769,"REAGAN, John Henninger"
04603,HARRISON,CARTER,IL,House,4128,"HARRISON, Carter Henry"
04432,DE BOLT,REZIN,MO,House,2456,"DE BOLT, Rezin A."
04438,FAULKNER,CHARLES,VA,House,3080,"FAULKNER, Charles James"
04582,DOUGLAS,BEVERLY,VA,House,2686,"DOUGLAS, Beverly Browne"
04869,JOYCE,CHARLES,VT,House,5080,"JOYCE, Charles Herbert"
04556,BEEBE,GEORGE,NY,House,575,"BEEBE, George Monroe"
04927,SPARKS,WILLIAM,IL,House,8767,"SPARKS, William Andrew Jackson"
05697,BLAIR,HENRY,NH,House,765,"BLAIR, Henry William"
04871,KNOTT,JAMES,KY,House,5341,"KNOTT, James Proctor"
05354,WOODBURN,WILLIAM,NV,House,10340,"WOODBURN, William"
04985,DIBRELL,GEORGE,TN,House,2554,"DIBRELL, George Gibbs"
04606,HARTZELL,WILLIAM,IL,House,4160,"HARTZELL, William"
04849,HARDENBERGH,AUGUSTUS,NJ,House,4051,"HARDENBERGH, Augustus Albert"
04671,WALSH,WILLIAM,MD,House,9790,"WALSH, William"
04873,LAPHAM,ELBRIDGE,NY,House,5473,"LAPHAM, Elbridge Gerry"
04472,LEVY,WILLIAM,LA,House,5628,"LEVY, William Mallory"
04478,MCFARLAND,WILLIAM,TN,House,6243,"McFARLAND, William"
04858,HOUSE,JOHN,TN,House,4607,"HOUSE, John Ford"
05779,HENDERSON,THOMAS,IL,House,4316,"HENDERSON, Thomas Jefferson"
04759,NEW,JEPTHA,IN,House,6888,"NEW, Jeptha Dudley"
04779,SCHLEICHER,GUSTAVE,TX,House,8265,"SCHLEICHER, Gustave"
04424,CATE,GEORGE,WI,House,1596,"CATE, George Washington"
04492,PIPER,WILLIAM,CA,House,7465,"PIPER, William Adam"
04468,LANE,LA,OR,House,5446,"LANE, La Fayette"
04443,GOODIN,JOHN,KS,House,3675,"GOODIN, John Randolph"
04431,DAVY,JOHN,NY,House,2420,"DAVY, John Madison"
04725,FELTON,WILLIAM,GA,House,3100,"FELTON, William Harrell"
05590,FORNEY,WILLIAM,AL,House,3283,"FORNEY, William Henry"
04517,TERRY,WILLIAM,VA,House,9264,"TERRY, William"
04846,GUNTER,THOMAS,AR,House,3879,"GUNTER, Thomas Montague"
04610,HILL,BENJAMIN,GA,House,4405,"HILL, Benjamin Harvey"
05102,YOUNG,HIRAM,TN,House,10440,"YOUNG, Hiram Casey"
05219,THROCKMORTON,JAMES,TX,House,9363,"THROCKMORTON, James Webb"
06830,MORGAN,CHARLES,MO,House,6672,"MORGAN, Charles Henry"
04614,JACOBS,ORANGE,WA,NA,NA,NA
04506,SEELYE,JULIUS,MA,House,8347,"SEELYE, Julius Hawley"
04490,PARSONS,EDWARD,KY,House,7219,"PARSONS, Edward Young"
04407,BENNETT,THOMAS,ID,NA,NA,NA
04436,ELY,SMITH,NY,House,2955,"ELY, Smith, Jr."
04515,TARBOX,JOHN,MA,House,9179,"TARBOX, John Kemble"
04597,GAUSE,LUCIEN,AR,House,3508,"GAUSE, Lucien Coatsworth"
04456,JENKS,GEORGE,PA,House,4920,"JENKS, George Augustus"
04593,FREEMAN,CHAPMAN,PA,House,3354,"FREEMAN, Chapman"
05207,SINGLETON,OTHO,MS,House,8541,"SINGLETON, Otho Robards"
04768,PHILIPS,JOHN,MO,House,7409,"PHILIPS, John Finis"
04681,WILLIS,BENJAMIN,NY,House,10200,"WILLIS, Benjamin Albertson"
04592,FRANKLIN,BENJAMIN,MO,House,3341,"FRANKLIN, Benjamin Joseph"
04825,CRAPO,WILLIAM,MA,House,2151,"CRAPO, William Wallace"
05675,WIKE,SCOTT,IL,House,10096,"WIKE, Scott"
04401,AINSWORTH,LUCIEN,IA,House,57,"AINSWORTH, Lucien Lester"
04657,STENGER,WILLIAM,PA,House,8881,"STENGER, William Shearer"
04532,WARREN,WILLIAM,MA,House,9846,"WARREN, William Wirt"
06584,MONEY,HERNANDO,MS,House,6592,"MONEY, Hernando De Soto"
04404,BAGBY,JOHN,IL,House,335,"BAGBY, John Courts"
04516,TEESE,FREDERICK,NJ,House,9242,"TEESE, Frederick Halstead"
04504,SAVAGE,JOHN,OH,House,8233,"SAVAGE, John Simpson"
04905,PHELPS,JAMES,CT,House,7400,"PHELPS, James"
04435,EGBERT,ALBERT,PA,House,2879,"EGBERT, Albert Gallatin"
05070,SCALES,ALFRED,NC,House,8248,"SCALES, Alfred Moore"
04991,ELLIS,EZEKIEL,LA,House,2923,"ELLIS, Ezekiel John"
04559,BOONE,ANDREW,KY,House,853,"BOONE, Andrew Rechmond"
04464,KIMBALL,ALANSON,WI,House,5244,"KIMBALL, Alanson Mellen"
04627,LYNDE,WILLIAM,WI,House,5860,"LYNDE, William Pitt"
04798,YEATES,JESSE,NC,House,10423,"YEATES, Jesse Johnson"
04643,REA,DAVID,MO,House,7759,"REA, David"
04651,SAMPSON,EZEKIEL,IA,House,8189,"SAMPSON, Ezekiel Silas"
04655,SINNICKSON,CLEMENT,NJ,House,8543,"SINNICKSON, Clement Hall"
04577,CUTLER,AUGUSTUS,NJ,House,2286,"CUTLER, Augustus William"
04736,HENKLE,ELI,MD,House,4323,"HENKLE, Eli Jones"
04465,KING,WILLIAM,MN,House,5276,"KING, William Smith"
04619,KIDDER,JEFFERSON,DK,NA,NA,NA
04486,NORTON,NELSON,NY,House,6974,"NORTON, Nelson Ira"
04667,VAN VORHES,NELSON,OH,House,9640,"VAN VORHES, Nelson Holmes"
04475,MAGOON,HENRY,WI,House,5914,"MAGOON, Henry Sterling"
04494,POPPLETON,EARLEY,OH,House,7528,"POPPLETON, Earley Franklin"
05120,CABELL,GEORGE,VA,House,1379,"CABELL, George Craighead"
04480,METCALFE,HENRY,NY,House,6444,"METCALFE, Henry Bleecker"
04645,RIDDLE,HAYWOOD,TN,House,7893,"RIDDLE, Haywood Yancey"
04647,ROBERTS,CHARLES,MD,House,7949,"ROBERTS, Charles Boyle"
04471,LEAVENWORTH,ELIAS,NY,House,5546,"LEAVENWORTH, Elias Warner"
04409,BRADFORD,TAUL,AL,House,950,"BRADFORD, Taul"
05191,PAYNE,HENRY,OH,House,7272,"PAYNE, Henry B."
04459,KEHR,EDWARD,MO,House,5125,"KEHR, Edward Charles"
04581,DENISON,DUDLEY,VT,House,2496,"DENISON, Dudley Chase"
04529,WALLING,ANSEL,OH,House,9777,"WALLING, Ansel Tracy"
04496,POWELL,JOSEPH,PA,House,7571,"POWELL, Joseph"
06328,HOOKER,CHARLES,MS,House,4553,"HOOKER, Charles Edward"
04605,HARTRIDGE,JULIAN,GA,House,4159,"HARTRIDGE, Julian"
04689,BALLOU,LATIMER,RI,House,400,"BALLOU, Latimer Whipple"
05386,CASWELL,LUCIEN,WI,House,1593,"CASWELL, Lucien Bonaparte"
04451,HOGE,SOLOMON,SC,House,4501,"HOGE, Solomon Lafayette"
04448,HAYMOND,WILLIAM,IN,House,4235,"HAYMOND, William Summerville"
04446,HARALSON,JEREMIAH,AL,House,4047,"HARALSON, Jeremiah"
04479,MEADE,EDWIN,NY,House,6395,"MEADE, Edwin Ruthven"
04461,KERR,MICHAEL,IN,House,5212,"KERR, Michael Crawford"
04749,LEWIS,BURWELL,AL,House,5631,"LEWIS, Burwell Boykin"
04675,WIGGINTON,PETER,CA,House,10094,"WIGGINTON, Peter Dinwiddie"
05019,HURD,FRANK,OH,House,4772,"HURD, Frank Hunt"
04434,DURAND,GEORGE,MI,House,2784,"DURAND, George Harman"
04519,THOMPSON,CHARLES,MA,House,9317,"THOMPSON, Charles Perkins"
04518,THOMAS,PHILLIP,MD,House,9307,"THOMAS, Philip Francis"
04537,WHITING,RICHARD,IL,House,10065,"WHITING, Richard Henry"
04484,NASH,CHARLES,LA,House,6844,"NASH, Charles Edmund"
04493,PLAISTED,HARRIS,ME,House,7474,"PLAISTED, Harris Merrill"
04522,TUFTS,JOHN,IA,House,9503,"TUFTS, John Quincy"
04666,TURNEY,JACOB,PA,House,9525,"TURNEY, Jacob"
05225,WAIT,JOHN,CT,House,9717,"WAIT, John Turner"
04840,FINLEY,JESSE,FL,House,3156,"FINLEY, Jesse Johnson"
04426,CHAPIN,CHESTER,MA,House,1648,"CHAPIN, Chester William"
04570,CLARKE,JOHN,KY,House,1794,"CLARKE, John Blades"
04594,FULLER,BENONI,IN,House,3392,"FULLER, Benoni Stinson"
04455,HYMAN,JOHN,NC,House,4788,"HYMAN, John Adams"
04782,SLEMONS,WILLIAM,AR,House,8572,"SLEMONS, William Ferguson"
04406,BELL,SAMUEL,NH,House,612,"BELL, Samuel Newell"
05208,SMALLS,ROBERT,SC,House,8590,"SMALLS, Robert"
04756,MCMAHON,JOHN,OH,House,6347,"McMAHON, John A."
04470,LE MOYNE,JOHN,IL,House,5603,"LE MOYNE, John Valcoulon"
04439,FIELD,DAVID,NY,House,3131,"FIELD, David Dudley"
05247,BLISS,ARCHIBALD,NY,House,795,"BLISS, Archibald Meserole"
04442,FROST,RUFUS,MA,House,3381,"FROST, Rufus Smith"
